DIRECTORIO;FEX_C
7634811;177.67377477
7634813;349.78617461
7634814;312.09191249
7634815;249.66002798
7634816;236.70588074
7634817;222.09221846
7634818;233.73036061
7634819;135.70100643
7634820;131.77593102
7634821;147.33914858
7634822;435.40672227
7634823;249.66002798
7634824;237.62783237
7634825;233.10577596
7634826;285.4842825
7634827;187.45492832
7634828;209.54424824
7634829;198.01908179
7634830;154.22120897
7634831;102.40433487
7634832;154.22120897
7634833;149.79601679
7634834;85.84579604
7634835;233.27585764
7634836;191.50191949
7634837;258.44358619
7634838;149.86405224
7634839;183.88216516
7634840;180.1691516
7634841;168.70943549
7634842;153.60650231
7634843;168.70943549
7634844;474.39335168
7634845;182.01179172
7634846;179.18376342
7634847;269.28751265
7634848;209.69314518
7634850;180.0041185
7634851;105.57189799
7634852;131.21844982
7634853;223.41890607
7634854;155.46455292
7634856;171.50220687
7634857;174.76201959
7634867;109.77190144
7634868;177.94225068
7635333;740.74081302
7635334;1015.7476001
7635335;880.08048629
7635336;718.57865132
7635337;764.19990139
7635338;437.99240564
7635340;365.96224816
7635342;486.57718193
7635375;170.11606514
7635376;195.4563474
7635377;80.37477335
7635378;190.58896358
7635379;545.00658433
7635380;265.71904001
7635381;426.35824786
7635606;11.956115524
7635607;17.494224471
7635608;11.43186419
7635609;12.940911503
7635610;13.828104081
7635611;10.291338127
7635612;9.9120932523
7635613;11.896565197
7635614;14.171846305
7635615;13.228337541
7635616;7.0765878831
7635617;11.910352253
7635618;8.495353873
7635619;13.067862215
7635620;14.712304776
7635773;46.339891048
7635774;61.471819207
7635775;56.617463683
7635776;36.567357682
7635777;35.069221792
7635778;53.150108086
7635779;43.504817663
7635780;41.987465379
7635781;61.585703957
7635782;26.157993538
7635784;51.161083531
7635785;64.1351966
7635786;52.547974697
7635787;45.451655525
7635788;44.447404266
7635789;48.344134571
7635790;52.547974697
7635791;45.451655525
7635792;52.547974697
7635793;32.370449991
7635794;54.928378901
7635795;55.685378945
7635796;42.516792871
7635797;32.370279739
7635798;36.165060106
7635799;43.789978914
7635800;26.975374993
7635801;42.634236276
7635802;36.165060106
7635803;36.165060106
7635804;35.674565226
7635805;43.789978914
7635806;30.966054332
7635807;30.966054332
7635808;24.53811142
7635809;25.461648204
7635810;30.966054332
7635811;27.546739297
7635812;28.986561057
7635813;16.831387756
7635814;27.588364099
7635815;30.966054332
7635816;28.982578737
7635817;18.028419206
7635818;28.150958484
7635819;28.518152651
7635820;31.797348936
7635821;24.685846973
7635822;25.349469023
7635823;21.441703588
7635824;23.774600552
7635825;19.64457211
7635826;17.951053335
7635827;12.187640968
7635828;8.4817769044
7635829;18.248430484
7635830;15.84562318
7635831;16.075447357
7635832;17.745120359
7635833;21.926160626
7635834;13.047620849
7635835;36.765214434
7635836;29.600598224
7635837;22.309707954
7635838;13.612943519
7635839;15.076197835
7635840;24.455004727
7635841;20.209546441
7635842;19.08408986
7635843;12.982595108
7635844;15.009554027
7635845;12.982595108
7635846;15.377773774
7635847;45.756370973
7635848;49.334947168
7635849;52.101504695
7635850;66.626335924
7635851;40.670586366
7635852;55.861169776
7635853;81.338699946
7635854;37.981157229
7635855;28.327426264
7635856;49.426809496
7635857;52.139909168
7635858;52.101504695
7635859;61.052469112
7635860;35.175146539
7635861;39.37094864
7635862;42.471999147
7635865;46.679351355
7635866;55.541672049
7635867;44.713190094
7635868;44.700911813
7635869;27.813540761
7635870;66.905222042
7636012;282.79859504
7636013;227.28365144
7636014;174.1395249
7636016;305.68817027
7636017;257.52185769
7636018;193.74533806
7636057;96.592940272
7636058;130.62514234
7636059;158.54158277
7636060;78.704423318
7636061;121.23618804
7636062;69.053946757
7636063;66.429756674
7636064;108.60608465
7636065;88.473827061
7636066;80.204525714
7636067;84.209891011
7636068;66.429756674
7636069;102.2485961
7636070;78.704423318
7636071;82.828715797
7636072;83.908185055
7636073;78.704423318
7636074;78.704423318
7636075;78.704423318
7636076;115.58672655
7636077;50.402449545
7636078;73.728189218
7636080;125.17766224
7636081;75.906227149
7636082;125.85244163
7636083;94.309772215
7636084;88.473827061
7636085;65.838441062
7636086;108.1442679
7636087;85.240649828
7636141;163.6036739
7636142;36.716837851
7636158;235.18241871
7636159;196.79091897
7636160;199.49662645
7636161;199.49662645
7636162;173.48719128
7636164;259.62962882
7636165;255.01318554
7636166;242.7118018
7636167;240.00609431
7636168;302.35251074
7636169;302.35251074
7636170;235.18241871
7636181;59.903664155
7636182;54.090202983
7636183;66.069972168
7636184;64.528628139
7636185;45.974348659
7636186;33.097540277
7636187;64.566711916
7636188;46.836006558
7636189;42.479808469
7636190;48.817558009
7636191;45.974348659
7636192;38.369318738
7636193;67.797282996
7636194;47.237112676
7636199;53.551198097
7636201;59.930201178
7636202;35.972835448
7636203;46.810245908
7636205;74.666358395
7636206;73.8945581
7636207;62.367870949
7636209;52.620696862
7636210;63.063966922
7636211;49.256938779
7636213;52.644596516
7636217;79.362785566
7636218;75.726284177
7636219;71.470673565
7636220;74.490884563
7636221;101.65833467
7636222;64.461346184
7636223;59.471731857
7636224;66.5015145
7636225;39.327229007
7636226;51.600075118
7636591;43.056829737
7636592;27.912191444
7636593;39.605983865
7636594;67.920287039
7636595;87.801342185
7636596;67.920287039
7636597;76.124158484
7636599;98.072178002
7636600;70.863293855
7636604;91.389442945
7636605;71.933067994
7636606;76.338272927
7636607;93.608361811
7636619;64.585244606
7636620;58.993670347
7636621;71.933067994
7636622;87.368187477
7636623;60.373588479
7636624;80.148489524
7636625;41.868287166
7636626;74.715513998
7636627;51.397356169
7636628;64.958019367
7636629;97.841993946
7636630;54.102616786
7636631;81.089385526
7636632;69.513045914
7636633;58.773711376
7636634;62.802430749
7636635;97.437029051
7636636;96.120105582
7636637;66.446957208
7636638;92.83881861
7636639;78.006436724
7636640;45.883965826
7636641;59.645580376
7636642;45.921339972
7636643;86.694621853
7636644;78.926051481
7636645;106.8646527
7636646;60.373588479
7636647;86.61069249
7636648;85.28533646
7636649;50.311323732
7636650;77.236717682
7636651;72.175577075
7636652;69.339527267
7636653;100.82227151
7636654;42.118355407
7636655;72.175577075
7636656;72.175577075
7636657;62.765864438
7636658;58.037682476
7636659;38.106832472
7636660;44.804002234
7636661;57.459174397
7636662;52.387662733
7636663;41.868287166
7636664;76.597306002
7636665;58.993670347
7636666;31.9738384
7636667;42.970421363
7636668;30.453032457
7636669;42.945666802
7636670;33.592821641
7636671;33.608079075
7636672;31.445413262
7636673;41.212128165
7636674;22.964900071
7636675;29.883455285
7636676;38.813496813
7636677;31.350118988
7636679;30.915498375
7636680;53.421268835
7636681;26.234502086
7636682;29.883455285
7636683;29.883455285
7636684;33.182955588
7636685;44.367174782
7636686;31.859283004
7636687;25.103271743
7636688;37.280245674
7636689;39.481712256
7636690;31.453394434
7636691;28.611522132
7636692;22.4980963
7636693;41.156074106
7636694;25.103271743
7636695;40.122117977
7636696;35.114558139
7636697;17.475494638
7636698;9.9488996884
7636699;28.352745519
7636700;15.228240247
7636701;20.558319758
7636702;11.663831941
7636703;14.409887611
7636704;9.0618831232
7636705;20.243637911
7636708;12.048525702
7636709;45.190612123
7636710;26.892705022
7636711;52.649356856
7636712;33.270982402
7636713;34.035283939
7636714;33.695482689
7636715;26.892705022
7636716;32.257218101
7636717;61.555947211
7636718;39.908735045
7636719;56.497218434
7636720;50.95339493
7636721;37.108675967
7636722;49.750466755
7636723;59.793804374
7636725;73.077106368
7636726;46.236865473
7636728;26.892705022
7636730;34.471327032
7636731;26.888598495
7636732;32.253111575
7636733;41.243079758
7636734;34.4556777
7636735;26.892705022
7636736;39.810449711
7636737;44.074147892
7636738;39.835840111
7636739;34.4556777
7636740;30.651033571
7636741;48.892316744
7636742;56.591756211
7636743;62.893001369
7636744;68.890149156
7636745;69.896383626
7636746;70.68885152
7636747;70.68885152
7636748;76.736658979
7636749;35.148626378
7636750;43.536801867
7636751;65.229604771
7636752;25.870727668
7636753;19.746019578
7636754;46.978419029
7636755;23.554770234
7636756;34.445936632
7636757;31.235240747
7636758;31.235240747
7636759;27.303357715
7636760;28.33096961
7636761;25.404018327
7636763;24.831678677
7636764;26.143449333
7636765;45.651184072
7636766;26.143449333
7636767;27.176200075
7636768;34.818899404
7636769;30.974147827
7636770;29.342878426
7636771;43.525978082
7636772;33.022089715
7636773;27.176200075
7636774;30.974147827
7636775;22.298697755
7636776;27.719761967
7636777;26.143449333
7636930;58.944659226
7636931;34.619392535
7636932;79.617386286
7636933;41.798014893
7636934;41.01624726
7636935;57.637494636
7636937;47.469584809
7637289;90.172344909
7637290;104.74889073
7637291;104.25085828
7637292;105.36105818
7637293;108.61056859
7637294;71.344015965
7637295;69.066094287
7637296;84.650884967
7637297;77.637120276
7637298;69.066094287
7637299;137.74281277
7637300;106.52877996
7637301;72.328122972
7637302;164.04229335
7637303;101.49938032
7637304;132.76041311
7637305;69.066094287
7637306;80.789207108
7637307;80.789207108
7637308;112.0502399
7637309;69.066094287
7637310;77.699356073
7637311;77.699356073
7637312;81.890252336
7637313;102.31198794
7637314;126.05651989
7637315;80.501038429
7637316;110.05788803
7637317;112.0502399
7637318;112.0502399
7637319;119.63831083
7637320;93.541765916
7637323;82.870995736
7637324;99.439893423
7637325;92.450266587
7637326;105.64065584
7637327;104.74889073
7637328;100.72773595
7637398;109.13057692
7637399;82.269945715
7637400;121.03550598
7637401;95.635228588
7637402;66.600618468
7637403;109.16521788
7637404;85.677778396
7637405;70.220347655
7637406;121.03550598
7637407;148.91737439
7637408;93.88692034
7637409;102.18042762
7637410;52.323379418
7637411;116.99864794
7637412;97.826990683
7637413;122.44785243
7637414;55.281236785
7637415;63.034695367
7637416;64.810288124
7637417;80.792891107
7637419;85.340081977
7637422;125.65676734
7637423;80.82850984
7637424;141.04113859
7637425;151.17597116
7637426;125.46717878
7637427;110.06599783
7637428;96.419279344
7637429;123.91911457
7637430;76.661949491
7637431;92.716875859
7637445;75.76292257
7637446;69.4384337
7637447;86.716483206
7637448;120.7631581
7637449;116.0214623
7637450;116.32597466
7637451;92.929931924
7637452;119.86504597
7637453;163.70454525
7637454;121.60356299
7637455;69.942922574
7637456;91.266375013
7637457;93.060779726
7637458;70.390607688
7637459;78.566016205
7637460;51.328676293
7637461;113.69293717
7637462;46.752352522
7637463;106.47962823
7637464;65.235999822
7637465;83.280510094
7637466;78.566016205
7637467;75.865933526
7637468;156.37065443
7637469;92.460457153
7637470;147.91203733
7637471;118.5167001
7637472;168.26457767
7637901;939.18627224
7637902;772.44733171
7637903;526.58088914
7637905;582.17818632
7637906;428.21945917
7637907;660.493358
7637908;594.6603041
7637909;646.36992452
7637910;682.3743224
7637911;398.17491422
7637989;47.931492346
7637990;56.591860186
7637991;51.601452823
7637992;26.250204968
7637993;37.21790861
7637994;54.017250204
7637995;45.064806433
7637996;36.592271837
7637997;56.491391513
7637998;41.294411958
7637999;33.312653415
7638000;50.111632866
7638001;33.834462373
7638002;47.456567683
7638003;75.630389474
7638004;43.250024746
7638005;23.150686902
7638006;49.302305513
7638007;56.52168845
7638008;51.388609993
7638009;40.664768719
7638010;29.855391327
7638011;52.081361998
7638012;45.665578061
7638013;56.537111424
7638014;34.418199363
7638015;54.188463681
7638016;44.65445552
7638017;37.21790861
7638018;53.126990116
7638019;56.527470992
7638020;77.448214292
7638021;68.752417123
7638022;52.949400741
7638023;75.541292675
7638024;57.712940477
7638025;77.448214292
7638026;91.776544991
7638027;36.082795585
7638028;47.722963447
7638029;62.033181061
7638030;55.823344544
7638031;44.054577579
7638032;61.83998599
7638033;73.801948027
7638034;37.077001731
7638035;103.24466008
7638036;60.61012654
7638037;65.892561578
7638038;54.083391284
7638039;57.824698743
7638040;62.848636553
7638041;74.251395632
7638042;77.201753174
7638043;78.901850318
7638044;66.007900914
7638045;65.001434745
7638046;78.509448145
7638047;69.13389034
7638048;47.722963447
7638049;90.164301916
7638050;58.491668462
7638051;92.124679616
7638052;59.491730413
7638053;58.491668462
7638054;91.540967796
7638055;91.795961456
7638056;54.823282594
7638057;47.722963447
7638058;62.306860761
7638059;73.608752955
7638060;57.261809012
7638061;84.921928492
7638062;73.608752955
7638063;94.041292803
7638064;72.034765399
7638065;106.71985088
7638066;107.33380513
7638067;53.025514941
7638068;65.205403926
7638069;45.229177835
7638070;66.101922681
7638071;69.22984529
7638072;80.890984529
7638073;80.038628221
7638074;79.446198022
7638075;70.385404776
7638076;40.3405872
7638077;68.649174722
7638078;50.457523821
7638079;43.384512225
7638080;41.771484978
7638081;63.45894909
7638082;37.005690956
7638083;43.384512225
7638084;65.486150363
7638085;55.391086255
7638185;11.868685998
7638187;13.297661704
7638189;13.110522711
7638190;6.8754397861
7638191;12.225066205
7638192;13.284572804
7638193;11.053213699
7638194;16.370722277
7638195;9.832611162
7638196;14.760636449
7638198;11.821008239
7638199;7.495043899
7638200;6.0188721614
7638201;15.996548956
7638202;16.391599201
7638203;10.04837609
7638204;9.2598577682
7638205;8.8091678644
7638206;13.526162358
7638207;12.114780642
7638208;11.411054728
7638209;11.411054728
7638210;9.4287719773
7638211;12.941608502
7638212;8.0605872704
7638214;10.783893752
7638215;11.778869119
7638216;9.5525275155
7638217;9.9120932523
7638218;12.003643549
7638219;9.1606092099
7638220;18.427556927
7638223;12.171278507
7638224;12.969329563
7638225;13.562056866
7638226;9.8794618812
7638227;9.9583187786
7638228;10.98932905
7638229;11.727363117
7638230;16.648040846
7638231;11.956115524
7638232;14.111038737
7638233;12.340771189
7638234;9.3344842575
7638235;12.308466132
7638236;6.7455395091
7638237;8.4858947796
7638238;10.272586132
7638239;8.8353682624
7638240;6.7455395091
7638241;11.646820353
7638242;17.105997957
7638243;13.233724725
7638244;8.0946048372
7638245;9.201754055
7638246;13.94333172
7638247;8.2445482889
7638248;13.364859083
7638249;5.6362000163
7638251;15.6990415
7638252;9.0435384812
7638253;6.7455395091
7638254;16.75199713
7638255;13.67607348
7638256;6.7455395091
7638257;8.7045606123
7638258;11.517363294
7638259;10.550819383
7638260;9.0919626709
7638261;9.3751670743
7638262;9.3751670743
7638263;10.591317404
7638264;8.1827664039
7638265;8.3990997189
7638266;12.388392439
7638267;8.4376503669
7638268;9.3751670743
7638269;9.6583714776
7638270;10.474929301
7638271;11.001949221
7638272;9.9255722693
7638273;15.157462471
7638274;10.468641186
7638275;10.044821865
7638276;14.200335115
7638277;16.764224446
7638278;13.24320776
7638279;16.874688859
7638280;13.033579748
7638281;22.070012309
7638282;10.957987489
7638283;12.097096481
7638284;12.104362748
7638285;11.17825422
7638286;9.9343249484
7638287;9.0919626709
7638288;9.7509091652
7638289;8.3758839837
7638290;7.2617581605
7638291;16.043706412
7638292;10.834770016
7638293;11.10217741
7638294;10.584542755
7638295;9.0919626709
7638296;9.0919626709
7638297;10.011808523
7638298;9.7509091652
7638299;20.240218664
7638300;9.3751670743
7638301;12.097096481
7638302;13.930883935
7638303;11.17825422
7638304;9.6430289907
7638305;14.558430238
7638306;9.351733033
7638307;11.17825422
7638308;13.945116044
7638309;12.575535998
7638310;10.886958262
7638311;14.302664381
7638312;17.39119826
7638313;11.890279708
7638314;10.848407615
7638315;10.520699662
7638316;9.351733033
7638317;9.351733033
7638318;9.351733033
7638319;9.351733033
