"","DIRECTORIO","SECUENCIA_P","moda_estado","madres_jovenes"
"53564",7733285,1,1,0
"53565",7733286,1,1,0
"53566",7733287,1,3,1
"53567",7733288,1,2,1
"53568",7733289,1,3,0
"53569",7733290,1,1,0
"53570",7733291,1,2,1
"53571",7733292,1,2,1
"53572",7733293,1,3,0
"53573",7733294,1,1,0
"53574",7733295,1,4,0
"53575",7733296,1,2,0
"53576",7733297,1,2,0
"53577",7733298,1,1,1
"53578",7733299,1,2,0
"53579",7733300,1,1,0
"53580",7733301,1,2,0
"53581",7733302,1,2,0
"53582",7733303,1,2,1
"53583",7733304,1,1,0
"53584",7733305,1,2,0
"53585",7733306,1,2,0
"53586",7733307,1,2,0
"53587",7733308,1,1,1
"53588",7733309,1,3,1
"53589",7733310,1,2,0
"53590",7733311,1,2,1
"53591",7733312,1,1,0
"53592",7733313,1,2,0
"53593",7733314,1,1,0
"53594",7733315,1,3,1
"53595",7733316,1,2,0
"53596",7733317,1,2,1
"53597",7733318,1,1,0
"53598",7733319,1,2,0
"53599",7733320,1,2,0
"53600",7733321,1,1,0
"53601",7733322,1,3,0
"53602",7733323,1,3,0
"53603",7733324,1,2,1
"53604",7733325,1,2,1
"53605",7733326,1,1,0
"53606",7733327,1,2,1
"53607",7733328,1,2,1
"53608",7733329,1,1,0
"53609",7733330,1,2,0
"53610",7733331,1,1,0
"53611",7733332,1,1,0
"53612",7733333,1,2,1
"53613",7733334,1,3,1
"53614",7733335,1,1,1
"53615",7733336,1,2,1
"53616",7733337,1,3,0
"53617",7733338,1,2,0
"53618",7733339,1,2,0
"53619",7733340,1,3,1
"53620",7733341,1,1,1
"53621",7733342,1,2,1
"53622",7733343,1,2,1
"53623",7733344,1,2,1
"53624",7733345,1,2,2
"53625",7733346,1,2,2
"53626",7733347,1,2,1
"53627",7733349,1,1,1
"53628",7733350,1,3,0
"53629",7733351,1,1,1
"53630",7733352,1,2,1
"53631",7733353,1,1,0
"53632",7733354,1,3,0
"53633",7733355,1,1,0
"53634",7733356,1,2,0
"53635",7733357,1,2,1
"53636",7733359,1,2,0
"53637",7733361,1,3,0
"53638",7733362,1,1,2
"53639",7733363,1,2,1
"53640",7733364,1,3,0
"53641",7733365,1,2,0
"53642",7733366,1,2,1
"53643",7733367,1,2,1
"53644",7733368,1,1,1
"53645",7733369,1,2,2
"53646",7733370,1,1,1
"53647",7733371,1,2,0
"53648",7733372,1,2,1
"53649",7733373,1,2,1
"53650",7733374,1,2,1
"53651",7733375,1,1,0
"53652",7733376,1,1,1
"53653",7733377,1,2,1
"53654",7733378,1,3,0
"53655",7733379,1,2,1
"53656",7733380,1,2,0
"53657",7733381,1,1,0
"53658",7733382,1,3,0
"53659",7733383,1,2,1
"53660",7733384,1,2,0
"53661",7733386,1,3,0
"53662",7733387,1,2,1
"53663",7733388,1,2,0
"53664",7733389,1,1,0
"53665",7733390,1,2,0
"53666",7733391,1,2,1
"53667",7733392,1,1,1
"53668",7733393,1,3,1
"53669",7733394,1,2,2
"53670",7733395,1,1,0
"53671",7733396,1,2,0
"53672",7733397,1,2,1
"53673",7733403,1,2,0
"53674",7733404,1,2,0
"53675",7733409,1,3,0
"53676",7733410,1,2,0
"53677",7733416,1,2,0
"53678",7733417,1,2,0
"53679",7733423,1,2,2
"53680",7733426,1,1,0
"53681",7733429,1,2,0
"53682",7733431,1,2,0
"53683",7733433,1,2,0
"53684",7733440,1,2,2
"53685",7733441,1,2,0
"53686",7733442,1,2,1
"53687",7733443,1,1,0
"53688",7733446,1,2,0
"53689",7733448,1,2,0
"53690",7733450,1,1,0
"53691",7733451,1,1,0
"53692",7733452,1,2,0
"53693",7733453,1,1,1
"53694",7733457,1,3,1
"53695",7733469,1,2,1
"53696",7733470,1,2,0
"53697",7733473,1,2,0
"53698",7733474,1,2,0
"53699",7733476,1,2,0
"53700",7733478,1,1,0
"53701",7733479,1,2,2
"53702",7733480,1,1,1
"53703",7733481,1,2,0
"53704",7733482,1,2,0
"53705",7733483,1,1,0
"53706",7733484,1,2,0
"53707",7733485,1,2,1
"53708",7733486,1,3,1
"53709",7733487,1,2,1
"53710",7733489,1,2,1
"53711",7733490,1,2,0
"53712",7733491,1,3,1
"53713",7733492,1,3,0
"53714",7733493,1,2,0
"53715",7733494,1,2,0
"53716",7733495,1,3,0
"53717",7733496,1,1,0
"53718",7733497,1,2,0
"53719",7733498,1,2,0
"53720",7733499,1,2,0
"53721",7733500,1,1,1
"53722",7733501,1,3,0
"53723",7733502,1,2,0
"53724",7733504,1,2,2
"53725",7733505,1,1,0
"53726",7733506,1,2,0
"53727",7733507,1,2,0
"53728",7733508,1,2,0
"53729",7733509,1,2,0
"53730",7733511,1,1,0
"53731",7733512,1,1,0
"53732",7733513,1,2,0
"53733",7733514,1,2,1
"53734",7733515,1,2,0
"53735",7733516,1,2,0
"53736",7733519,1,1,0
"53737",7733520,1,1,0
"53738",7733521,1,2,0
"53739",7733522,1,2,0
"53740",7733523,1,2,0
"53741",7733525,1,1,0
"53742",7733527,1,3,0
"53743",7733528,1,2,0
"53744",7733529,1,2,0
"53745",7733530,1,2,0
"53746",7733531,1,1,0
"53747",7733532,1,1,0
"53748",7733534,1,2,0
"53749",7733535,1,2,0
"53750",7733536,1,2,0
"53751",7733537,1,2,0
"53752",7733539,1,2,0
"53753",7733541,1,2,0
"53754",7733542,1,2,0
"53755",7733543,1,3,1
"53756",7733544,1,2,0
"53757",7733545,1,2,0
"53758",7733546,1,2,1
"53759",7733547,1,3,1
"53760",7733548,1,2,0
"53761",7733549,1,2,0
"53762",7733550,1,2,0
"53763",7733552,1,2,0
"53764",7733554,1,2,1
"53765",7733555,1,2,0
"53766",7733556,1,2,1
"53767",7733557,1,3,0
"53768",7733558,1,2,0
"53769",7733559,1,2,0
"53770",7733560,1,2,0
"53771",7733561,1,2,1
"53772",7733562,1,2,0
"53773",7733564,1,2,1
"53774",7733565,1,1,0
"53775",7733566,1,2,1
"53776",7733567,1,1,0
"53777",7733568,1,2,0
"53778",7733570,1,1,2
"53779",7733571,1,2,0
"53780",7733572,1,2,1
"53781",7733573,1,2,0
"53782",7733575,1,2,0
"53783",7733576,1,2,0
"53784",7733577,1,3,0
"53785",7733578,1,2,0
"53786",7733579,1,2,0
"53787",7733580,1,2,1
"53788",7733581,1,2,1
"53789",7733582,1,2,0
"53790",7733583,1,1,0
"53791",7733584,1,1,0
"53792",7733585,1,2,0
"53793",7733590,1,3,0
"53794",7733591,1,1,0
"53795",7733592,1,1,0
"53796",7733595,1,1,0
"53797",7733596,1,2,0
"53798",7733597,1,1,0
"53799",7733598,1,1,0
"53800",7733599,1,1,0
"53801",7733600,1,3,0
"53802",7733601,1,1,0
"53803",7733603,1,1,0
"53804",7733605,1,2,0
"53805",7733606,1,2,0
"53806",7733607,1,2,0
"53807",7733608,1,2,0
"53808",7733609,1,2,0
"53809",7733610,1,2,0
"53810",7733611,1,2,1
"53811",7733612,1,2,1
"53812",7733613,1,2,0
"53813",7733615,1,2,1
"53814",7733619,1,2,0
"53815",7733620,1,2,0
"53816",7733621,1,2,0
"53817",7733622,1,3,1
"53818",7733623,1,2,0
"53819",7733624,1,1,0
"53820",7733625,1,1,0
"53821",7733626,1,2,0
"53822",7733627,1,3,1
"53823",7733628,1,2,0
"53824",7733629,1,2,0
"53825",7733630,1,2,0
"53826",7733631,1,2,2
"53827",7733632,1,1,1
"53828",7733633,1,1,0
"53829",7733634,1,1,0
"53830",7733635,1,1,0
"53831",7733636,1,4,1
"53832",7733637,1,2,1
"53833",7733638,1,1,0
"53834",7733639,1,3,0
"53835",7733641,1,2,0
"53836",7733643,1,2,0
"53837",7733644,1,2,1
"53838",7733645,1,2,0
"53839",7733646,1,2,1
"53840",7733647,1,2,1
"53841",7733648,1,3,0
"53842",7733649,1,3,0
"53843",7733651,1,2,0
"53844",7733652,1,2,0
"53845",7733653,1,2,2
"53846",7733654,1,1,0
"53847",7733655,1,1,0
"53848",7733656,1,2,0
"53849",7733657,1,1,0
"53850",7733658,1,3,0
"53851",7733659,1,1,0
"53852",7733660,1,1,0
"53853",7733661,1,2,0
"53854",7733662,1,2,1
"53855",7733663,1,1,1
"53856",7733664,1,2,1
"53857",7733665,1,2,0
"53858",7733667,1,1,1
"53859",7733668,1,1,0
"53860",7733669,1,1,1
"53861",7733670,1,1,1
"53862",7733673,1,2,0
"53863",7733674,1,2,0
"53864",7733675,1,3,0
"53865",7733676,1,2,0
"53866",7733677,1,2,0
"53867",7733678,1,1,0
"53868",7733679,1,1,0
"53869",7733680,1,2,0
"53870",7733681,1,2,0
"53871",7733682,1,3,1
"53872",7733686,1,1,0
"53873",7733687,1,1,0
"53874",7733688,1,2,1
"53875",7733693,1,2,0
"53876",7733693,2,2,0
"53877",7733693,3,2,1
"53878",7733694,1,1,0
"53879",7733695,1,2,0
"53880",7733696,1,2,1
"53881",7733697,1,2,1
"53882",7733698,1,2,2
"53883",7733699,1,2,0
"53884",7733700,1,1,0
"53885",7733701,1,1,0
"53886",7733702,1,2,0
"53887",7733703,1,2,0
"53888",7733704,1,1,0
"53889",7733706,1,2,0
"53890",7733707,1,2,0
"53891",7733708,1,2,0
"53892",7733709,1,2,0
"53893",7733711,1,2,2
"53894",7733712,1,2,1
"53895",7733713,1,2,0
"53896",7733714,1,2,0
"53897",7733715,1,2,0
"53898",7733716,1,2,0
"53899",7733717,1,2,1
"53900",7733718,1,2,0
"53901",7733719,1,3,0
"53902",7733720,1,2,1
"53903",7733721,1,2,0
"53904",7733722,1,2,0
"53905",7733723,1,2,0
"53906",7733724,1,2,0
"53907",7733725,1,2,0
"53908",7733726,1,2,0
"53909",7733727,1,1,0
"53910",7733728,1,2,0
"53911",7733729,1,2,0
"53912",7733730,1,2,0
"53913",7733731,1,1,0
"53914",7733732,1,2,0
"53915",7733733,1,2,0
"53916",7733734,1,2,0
"53917",7733737,1,2,1
"53918",7733738,1,1,0
"53919",7733740,1,1,0
"53920",7733741,1,2,0
"53921",7733742,1,2,0
"53922",7733743,1,1,0
"53923",7733744,1,1,0
"53924",7733745,1,2,1
"53925",7733748,1,2,0
"53926",7733749,1,2,0
"53927",7733750,1,2,0
"53928",7733752,1,2,0
"53929",7733753,1,2,0
"53930",7733754,1,2,0
"53931",7733758,1,2,0
"53932",7733759,1,1,0
"53933",7733760,1,3,1
"53934",7733761,1,2,3
"53935",7733762,1,2,1
"53936",7733770,1,2,0
"53937",7733771,1,1,0
"53938",7733772,1,1,2
"53939",7733773,1,2,0
"53940",7733774,1,2,1
"53941",7733775,1,1,1
"53942",7733776,1,2,0
"53943",7733777,1,2,1
"53944",7733778,1,2,0
"53945",7733779,1,2,0
"53946",7733780,1,1,0
"53947",7733781,1,1,0
"53948",7733782,1,1,0
"53949",7733783,1,2,0
"53950",7733784,1,1,1
"53951",7733785,1,2,0
"53952",7733786,1,1,0
"53953",7733787,1,2,0
"53954",7733788,1,1,0
"53955",7733789,1,3,0
"53956",7733790,1,1,1
"53957",7733791,1,2,0
"53958",7733793,1,2,0
"53959",7733794,1,1,0
"53960",7733795,1,2,0
"53961",7733796,1,1,0
"53962",7733797,1,1,0
"53963",7733798,1,1,0
"53964",7733799,1,1,0
"53965",7733800,1,1,0
"53966",7733801,1,1,0
"53967",7733802,1,1,0
"53968",7733803,1,2,1
"53969",7733804,1,3,1
"53970",7733805,1,2,0
"53971",7733806,1,2,0
"53972",7733807,1,1,1
"53973",7733808,1,2,0
"53974",7733809,1,1,1
"53975",7733810,1,2,0
"53976",7733811,1,2,1
"53977",7733812,1,2,0
"53978",7733813,1,1,1
"53979",7733814,1,2,0
"53980",7733815,1,1,0
"53981",7733816,1,2,0
"53982",7733817,1,2,1
"53983",7733818,1,1,0
"53984",7733819,1,2,1
"53985",7733820,1,1,0
"53986",7733821,1,2,2
"53987",7733822,1,2,0
"53988",7733823,1,2,0
"53989",7733824,1,3,0
"53990",7733825,1,2,0
"53991",7733826,1,2,0
"53992",7733827,1,1,0
"53993",7733828,1,1,1
"53994",7733829,1,2,0
"53995",7733830,1,2,0
"53996",7733831,1,2,0
"53997",7733833,1,1,1
"53998",7733834,1,1,1
"53999",7733835,1,1,0
"54000",7733836,1,1,0
"54001",7733837,1,2,0
"54002",7733838,1,2,0
"54003",7733839,1,1,0
"54004",7733840,1,2,0
"54005",7733841,1,2,0
"54006",7733843,1,2,0
"54007",7733844,1,1,0
"54008",7733845,1,1,0
"54009",7733846,1,1,0
"54010",7733847,1,2,0
"54011",7733848,1,1,0
"54012",7733849,1,2,0
"54013",7733850,1,1,0
"54014",7733851,1,2,0
"54015",7733852,1,1,0
"54016",7733854,1,2,0
"54017",7733855,1,2,0
"54018",7733856,1,1,0
"54019",7733857,1,1,0
"54020",7733858,1,2,0
"54021",7733859,1,1,0
"54022",7733860,1,1,1
"54023",7733861,1,1,0
"54024",7733862,1,2,1
"54025",7733863,1,2,1
"54026",7733864,1,2,1
"54027",7733865,1,3,1
"54028",7733865,2,2,1
"54029",7733866,1,2,0
"54030",7733871,1,2,0
"54031",7733872,1,1,0
"54032",7733873,1,1,0
"54033",7733874,1,2,0
"54034",7733875,1,2,1
"54035",7733876,1,2,0
"54036",7733877,1,2,0
"54037",7733878,1,2,0
"54038",7733879,1,1,0
"54039",7733880,1,1,0
"54040",7733881,1,2,0
"54041",7733883,1,2,0
"54042",7733884,1,1,1
"54043",7733885,1,1,1
"54044",7733886,1,1,0
"54045",7733887,1,2,1
"54046",7733889,1,2,1
"54047",7733890,1,2,1
"54048",7733891,1,2,1
"54049",7733892,1,1,0
"54050",7733893,1,1,0
"54051",7733894,1,2,0
"54052",7733895,1,2,0
"54053",7733896,1,1,0
"54054",7733897,1,1,0
"54055",7733898,1,1,2
"54056",7733900,1,2,0
"54057",7733901,1,1,0
"54058",7733902,1,2,1
"54059",7733904,1,1,0
"54060",7733905,1,2,0
"54061",7733907,1,1,0
"54062",7733908,1,2,1
"54063",7733909,1,1,0
"54064",7733911,1,1,0
"54065",7733937,1,2,0
"54066",7733938,1,1,1
"54067",7733939,1,2,1
"54068",7733940,1,2,0
"54069",7733941,1,1,1
"54070",7733942,1,2,1
"54071",7733943,1,1,0
"54072",7733944,1,2,0
"54073",7733945,1,2,0
"54074",7733946,1,2,0
"54075",7733947,1,2,0
"54076",7733949,1,2,0
"54077",7733950,1,2,0
"54078",7733951,1,2,1
"54079",7733952,1,2,0
"54080",7733953,1,1,0
"54081",7733954,1,1,0
"54082",7733955,1,2,0
"54083",7733956,1,1,0
"54084",7733957,1,2,0
"54085",7733958,1,1,1
"54086",7733959,1,2,1
"54087",7733960,1,2,1
"54088",7733961,1,2,0
"54089",7733962,1,2,0
"54090",7733963,1,2,0
"54091",7733964,1,2,0
"54092",7733965,1,1,0
"54093",7733966,1,2,0
"54094",7733967,1,2,0
"54095",7733968,1,2,1
"54096",7733969,1,1,0
"54097",7733970,1,2,0
"54098",7733971,1,2,1
"54099",7733973,1,1,0
"54100",7733974,1,2,0
"54101",7733975,1,1,0
"54102",7733976,1,1,0
"54103",7733977,1,2,0
"54104",7733978,1,2,0
"54105",7733979,1,1,1
"54106",7733980,1,2,0
"54107",7733981,1,1,0
"54108",7733986,1,2,1
"54109",7733987,1,1,0
"54110",7733988,1,2,1
"54111",7733989,1,2,0
"54112",7733996,1,3,0
"54113",7734002,1,3,1
"54114",7734003,1,2,0
"54115",7734004,1,2,1
"54116",7734005,1,2,0
"54117",7734006,1,2,1
"54118",7734007,1,2,0
"54119",7734008,1,2,0
"54120",7734009,1,2,0
"54121",7734010,1,2,0
"54122",7734011,1,2,0
"54123",7734012,1,3,1
"54124",7734013,1,1,0
"54125",7734014,1,3,0
"54126",7734015,1,2,0
"54127",7734016,1,2,1
"54128",7734017,1,1,0
"54129",7734018,1,2,0
"54130",7734019,1,2,1
"54131",7734020,1,2,0
"54132",7734021,1,2,1
"54133",7734022,1,3,1
"54134",7734023,1,2,0
"54135",7734024,1,2,0
"54136",7734026,1,3,0
"54137",7734027,1,2,0
"54138",7734028,1,2,0
"54139",7734029,1,2,0
"54140",7734030,1,3,0
"54141",7734031,1,2,2
"54142",7734032,1,2,0
"54143",7734035,1,2,1
"54144",7734036,1,1,0
"54145",7734037,1,2,0
"54146",7734038,1,2,1
"54147",7734039,1,2,1
"54148",7734040,1,2,0
"54149",7734041,1,2,1
"54150",7734042,1,3,0
"54151",7734043,1,2,0
"54152",7734044,1,2,0
"54153",7734045,1,2,1
"54154",7734046,1,3,0
"54155",7734047,1,2,0
"54156",7734048,1,2,0
"54157",7734049,1,2,0
"54158",7734050,1,2,0
"54159",7734051,1,3,0
"54160",7734052,1,2,1
"54161",7734053,1,2,2
"54162",7734054,1,2,0
"54163",7734055,1,1,0
"54164",7734058,1,1,0
"54165",7734059,1,3,0
"54166",7734060,1,2,0
"54167",7734061,1,2,1
"54168",7734062,1,2,0
"54169",7734063,1,2,1
"54170",7734064,1,2,1
"54171",7734065,1,3,0
"54172",7734066,1,2,1
"54173",7734067,1,2,0
"54174",7734068,1,2,0
"54175",7734069,1,1,0
"54176",7734070,1,1,1
"54177",7734071,1,3,1
"54178",7734072,1,2,1
"54179",7734073,1,1,0
"54180",7734074,1,2,1
"54181",7734075,1,2,1
"54182",7734076,1,3,0
"54183",7734077,1,3,0
"54184",7734078,1,3,0
"54185",7734079,1,3,0
"54186",7734080,1,2,1
"54187",7734081,1,3,1
"54188",7734082,1,2,0
"54189",7734083,1,2,0
"54190",7734084,1,2,0
"54191",7734085,1,2,0
"54192",7734086,1,2,0
"54193",7734087,1,2,0
"54194",7734088,1,3,1
"54195",7734089,1,2,0
"54196",7734090,1,1,0
"54197",7734091,1,2,0
"54198",7734092,1,2,0
"54199",7734094,1,2,1
"54200",7734095,1,2,0
"54201",7734096,1,2,0
"54202",7734097,1,4,1
"54203",7734098,1,2,0
"54204",7734099,1,3,0
"54205",7734100,1,3,0
"54206",7734101,1,2,0
"54207",7734102,1,2,0
"54208",7734103,1,2,0
"54209",7734104,1,2,0
"54210",7734105,1,2,0
"54211",7734106,1,1,0
"54212",7734107,1,2,0
"54213",7734108,1,2,1
"54214",7734109,1,3,0
"54215",7734110,1,2,0
"54216",7734111,1,4,0
"54217",7734112,1,3,0
"54218",7734115,1,3,0
"54219",7734117,1,2,0
"54220",7734118,1,2,1
"54221",7734120,1,2,0
"54222",7734123,1,2,0
"54223",7734124,1,1,0
"54224",7734125,1,2,0
"54225",7734126,1,2,1
"54226",7734127,1,2,0
"54227",7734128,1,3,0
"54228",7734129,1,1,0
"54229",7734130,1,2,1
"54230",7734131,1,2,0
"54231",7734132,1,1,0
"54232",7734133,1,2,0
"54233",7734134,1,4,0
"54234",7734135,1,2,0
"54235",7734136,1,2,0
"54236",7734137,1,2,0
"54237",7734138,1,2,0
"54238",7734139,1,2,0
"54239",7734140,1,2,0
"54240",7734141,1,2,0
"54241",7734142,1,2,0
"54242",7734143,1,2,1
"54243",7734144,1,2,1
"54244",7734145,1,2,1
"54245",7734146,1,2,1
"54246",7734147,1,2,0
"54247",7734148,1,2,0
"54248",7734149,1,1,0
"54249",7734150,1,2,0
"54250",7734151,1,2,0
"54251",7734152,1,2,0
"54252",7734153,1,2,0
"54253",7734154,1,1,0
"54254",7734155,1,2,0
"54255",7734156,1,2,0
"54256",7734157,1,1,1
"54257",7734158,1,2,0
"54258",7734159,1,2,0
"54259",7734160,1,1,0
"54260",7734161,1,2,1
"54261",7734162,1,2,0
"54262",7734163,1,2,0
"54263",7734164,1,1,0
"54264",7734165,1,2,0
"54265",7734166,1,1,0
"54266",7734167,1,2,0
"54267",7734168,1,2,0
"54268",7734169,1,2,1
"54269",7734170,1,2,0
"54270",7734171,1,2,1
"54271",7734172,1,1,0
"54272",7734173,1,2,1
"54273",7734174,1,2,1
"54274",7734175,1,1,0
"54275",7734176,1,2,0
"54276",7734177,1,2,1
"54277",7734179,1,2,0
"54278",7734181,1,2,2
"54279",7734182,1,2,0
"54280",7734183,1,2,1
"54281",7734184,1,2,0
"54282",7734185,1,2,1
"54283",7734186,1,2,0
"54284",7734187,1,2,1
"54285",7734188,1,2,0
"54286",7734190,1,2,0
"54287",7734194,1,2,0
"54288",7734195,1,2,0
"54289",7734196,1,2,0
"54290",7734197,1,2,1
"54291",7734198,1,2,0
"54292",7734199,1,2,0
"54293",7734200,1,3,0
"54294",7734201,1,3,0
"54295",7734202,1,1,0
"54296",7734204,1,2,1
"54297",7734205,1,2,1
"54298",7734206,1,2,1
"54299",7734207,1,2,0
"54300",7734208,1,2,0
"54301",7734209,1,2,0
"54302",7734210,1,2,0
"54303",7734211,1,2,1
"54304",7734212,1,2,1
"54305",7734213,1,2,2
"54306",7734217,1,2,1
"54307",7734218,1,1,0
"54308",7734219,1,2,0
"54309",7734220,1,2,0
"54310",7734221,1,3,0
"54311",7734222,1,2,0
"54312",7734223,1,2,0
"54313",7734224,1,1,0
"54314",7734225,1,1,1
"54315",7734226,1,2,0
"54316",7734227,1,2,0
"54317",7734228,1,2,0
"54318",7734232,1,2,0
"54319",7734233,1,2,0
"54320",7734234,1,1,0
"54321",7734236,1,1,0
"54322",7734237,1,3,0
"54323",7734238,1,2,0
"54324",7734239,1,1,0
"54325",7734240,1,2,0
"54326",7734241,1,1,2
"54327",7734242,1,2,0
"54328",7734242,2,2,0
"54329",7734243,1,2,0
"54330",7734245,1,2,0
"54331",7734246,1,2,0
"54332",7734248,1,2,0
"54333",7734249,1,2,0
"54334",7734250,1,2,0
"54335",7734252,1,3,0
"54336",7734253,1,2,0
"54337",7734254,1,2,0
"54338",7734256,1,2,0
"54339",7734257,1,2,0
"54340",7734262,1,2,0
"54341",7734264,1,2,0
"54342",7734265,1,3,0
"54343",7734266,1,2,1
"54344",7734267,1,2,0
"54345",7734270,1,2,0
"54346",7734271,1,2,2
"54347",7734273,1,2,0
"54348",7734274,1,2,1
"54349",7734276,1,3,0
"54350",7734277,1,2,0
"54351",7734278,1,2,0
"54352",7734280,1,2,0
"54353",7734281,1,2,1
"54354",7734282,1,2,0
"54355",7734283,1,1,0
"54356",7734284,1,2,1
"54357",7734285,1,2,0
"54358",7734286,1,2,1
"54359",7734287,1,2,0
"54360",7734288,1,1,0
"54361",7734289,1,1,1
"54362",7734290,1,2,1
"54363",7734291,1,3,0
"54364",7734292,1,2,0
"54365",7734293,1,1,1
"54366",7734294,1,2,0
"54367",7734295,1,2,0
"54368",7734296,1,2,0
"54369",7734297,1,2,0
"54370",7734298,1,2,0
"54371",7734299,1,3,0
"54372",7734300,1,3,0
"54373",7734301,1,2,0
"54374",7734302,1,2,0
"54375",7734303,1,1,0
"54376",7734304,1,1,0
"54377",7734305,1,1,0
"54378",7734306,1,3,0
"54379",7734307,1,2,0
"54380",7734308,1,2,0
"54381",7734309,1,2,0
"54382",7734310,1,2,0
"54383",7734311,1,3,0
"54384",7734312,1,2,1
"54385",7734313,1,2,0
"54386",7734314,1,2,0
"54387",7734315,1,2,0
"54388",7734317,1,1,0
"54389",7734318,1,2,0
"54390",7734319,1,1,0
"54391",7734320,1,1,0
"54392",7734321,1,1,0
"54393",7734322,1,1,0
"54394",7734323,1,2,0
"54395",7734324,1,2,0
"54396",7734325,1,2,0
"54397",7734326,1,2,1
"54398",7734327,1,2,0
"54399",7734328,1,2,0
"54400",7734329,1,2,1
"54401",7734330,1,2,0
"54402",7734331,1,2,0
"54403",7734332,1,1,0
"54404",7734333,1,2,0
"54405",7734334,1,2,0
"54406",7734336,1,2,0
"54407",7734337,1,2,0
"54408",7734338,1,2,0
"54409",7734342,1,1,0
"54410",7734344,1,2,0
"54411",7734345,1,2,1
"54412",7734347,1,1,0
"54413",7734348,1,2,0
"54414",7734350,1,1,0
"54415",7734351,1,2,0
"54416",7734352,1,1,1
"54417",7734353,1,2,1
"54418",7734354,1,2,1
"54419",7734355,1,3,0
"54420",7734356,1,1,1
"54421",7734357,1,3,0
"54422",7734358,1,1,1
"54423",7734359,1,2,0
"54424",7734360,1,2,1
"54425",7734361,1,1,0
"54426",7734362,1,2,1
"54427",7734363,1,2,1
"54428",7734364,1,1,0
"54429",7734365,1,1,0
"54430",7734366,1,1,0
"54431",7734367,1,3,0
"54432",7734368,1,3,0
"54433",7734369,1,2,0
"54434",7734370,1,2,1
"54435",7734371,1,2,0
"54436",7734372,1,3,0
"54437",7734373,1,2,0
"54438",7734374,1,2,0
"54439",7734375,1,2,1
"54440",7734376,1,2,0
"54441",7734377,1,2,0
"54442",7734378,1,2,0
"54443",7734379,1,1,0
"54444",7734380,1,1,0
"54445",7734381,1,2,1
"54446",7734382,1,2,0
"54447",7734383,1,1,0
"54448",7734384,1,3,0
"54449",7734385,1,2,0
"54450",7734386,1,2,0
"54451",7734387,1,1,0
"54452",7734388,1,2,0
"54453",7734389,1,2,0
"54454",7734390,1,2,0
"54455",7734391,1,2,0
"54456",7734392,1,2,0
"54457",7734393,1,2,0
"54458",7734394,1,2,1
"54459",7734397,1,1,1
"54460",7734398,1,2,1
"54461",7734399,1,2,1
"54462",7734400,1,2,0
"54463",7734401,1,2,0
"54464",7734402,1,2,1
"54465",7734404,1,2,0
"54466",7734406,1,2,0
"54467",7734407,1,2,0
"54468",7734408,1,2,0
"54469",7734409,1,2,0
"54470",7734410,1,2,0
"54471",7734411,1,2,0
"54472",7734412,1,2,0
"54473",7734413,1,1,0
"54474",7734414,1,2,0
"54475",7734415,1,2,1
"54476",7734416,1,1,0
"54477",7734417,1,2,1
"54478",7734418,1,2,0
"54479",7734419,1,2,0
"54480",7734420,1,2,0
"54481",7734421,1,2,0
"54482",7734422,1,2,1
"54483",7734423,1,2,0
"54484",7734425,1,1,0
"54485",7734426,1,2,0
"54486",7734428,1,2,0
"54487",7734430,1,2,0
"54488",7734431,1,1,0
"54489",7734432,1,2,1
"54490",7734433,1,1,0
"54491",7734434,1,2,1
"54492",7734435,1,2,1
"54493",7734436,1,2,1
"54494",7734437,1,2,1
"54495",7734438,1,2,1
"54496",7734439,1,2,0
"54497",7734440,1,1,1
"54498",7734441,1,2,1
"54499",7734442,1,2,0
"54500",7734443,1,1,1
"54501",7734444,1,2,0
"54502",7734445,1,2,2
"54503",7734445,2,2,1
"54504",7734446,1,1,0
"54505",7734447,1,2,1
"54506",7734448,1,2,2
"54507",7734449,1,2,0
"54508",7734450,1,1,0
"54509",7734451,1,1,1
"54510",7734452,1,2,1
"54511",7734454,1,2,0
"54512",7734455,1,2,1
"54513",7734456,1,2,0
"54514",7734457,1,2,1
"54515",7734458,1,1,1
"54516",7734459,1,2,0
"54517",7734460,1,1,1
"54518",7734461,1,3,1
"54519",7734462,1,2,1
"54520",7734463,1,2,1
"54521",7734464,1,2,1
"54522",7734465,1,2,0
"54523",7734466,1,1,0
"54524",7734467,1,1,0
"54525",7734469,1,3,0
"54526",7734470,1,2,0
"54527",7734471,1,2,0
"54528",7734472,1,2,1
"54529",7734474,1,1,0
"54530",7734475,1,2,0
"54531",7734476,1,1,0
"54532",7734477,1,2,1
"54533",7734478,1,2,0
"54534",7734480,1,3,1
"54535",7734481,1,3,0
"54536",7734483,1,2,1
"54537",7734484,1,1,0
"54538",7734485,1,1,0
"54539",7734486,1,2,0
"54540",7734487,1,1,1
"54541",7734488,1,2,0
"54542",7734489,1,2,1
"54543",7734490,1,2,0
"54544",7734491,1,1,1
"54545",7734493,1,2,0
"54546",7734494,1,1,0
"54547",7734495,1,2,0
"54548",7734496,1,2,0
"54549",7734497,1,2,0
"54550",7734498,1,3,0
"54551",7734499,1,1,0
"54552",7734500,1,2,0
"54553",7734502,1,1,0
"54554",7734503,1,2,1
"54555",7734504,1,2,0
"54556",7734505,1,3,0
"54557",7734506,1,3,0
"54558",7734507,1,1,0
"54559",7734508,1,1,1
"54560",7734509,1,2,0
