DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
7615211;3;1;3;110.08252899;5
7615218;1;1;1;20.373001544;3
7615241;1;1;1;22.372452829;2
7615264;1;1;1;40.441826617;2
7615272;1;1;1;74.504134631;3
7615272;2;1;2;74.504134631;4
7615274;1;1;1;57.306607255;3
7615274;2;1;2;57.306607255;4
7615276;1;1;1;49.334365616;3
7615276;2;1;2;49.334365616;4
7615287;1;1;1;56.729496532;2
7615287;2;1;2;56.729496532;3
7615290;1;1;1;37.01123013;3
7615316;1;1;1;89.698773392;3
7615316;2;1;2;89.698773392;4
7615319;1;1;1;86.899867821;5
7615319;2;1;2;86.899867821;6
7615322;1;1;1;68.475978935;2
7615324;1;1;1;63.33558318;3
7615324;2;1;2;63.33558318;4
7615324;3;1;3;63.33558318;5
7615326;1;1;1;108.80492399;3
7615327;1;1;1;59.257759845;3
7615332;1;1;1;109.51205838;3
7615332;2;1;2;109.51205838;4
7615338;1;1;1;82.204158623;3
7615338;2;1;2;82.204158623;4
7615341;1;1;1;76.457366363;3
7615341;2;1;2;76.457366363;4
7615351;1;1;1;78.102918885;2
7615358;1;1;1;67.975488726;2
7615359;1;1;1;99.804694112;4
7615359;2;1;2;99.804694112;5
7615360;1;1;1;67.975488726;2
7615464;1;2;1;501.89124586;3
7615464;2;2;2;501.89124586;4
7615464;3;2;3;501.89124586;5
7615538;1;1;1;51.206422623;3
7615543;1;1;1;20.996953415;3
7615554;1;2;1;20.745654628;4
7615559;1;1;1;39.371185712;2
7615559;2;1;2;39.371185712;3
7615562;1;1;1;46.945489221;3
7615566;1;1;1;36.890611094;3
7615591;1;1;1;463.0694966;3
7615591;2;1;2;463.0694966;4
7615605;1;1;1;556.70631968;2
7615609;1;1;1;557.65225189;3
7615615;1;1;1;450.70772702;4
7615623;1;1;1;428.68232292;3
7615631;3;1;3;651.70117388;5
7615631;2;1;2;651.70117388;4
7615631;1;1;1;651.70117388;3
7615654;1;1;1;407.34613366;4
7615654;3;1;3;407.34613366;6
7615654;2;1;2;407.34613366;5
7615770;1;1;1;242.7854006;3
7615770;2;1;2;242.7854006;4
7615783;1;1;1;121.87440133;2
7615813;1;1;1;314.13867219;3
7615813;2;1;2;314.13867219;4
7615814;1;1;1;80.469872238;3
7615818;1;1;1;103.644577;3
7615818;2;1;2;103.644577;4
7615819;1;1;1;98.155508535;3
7615823;1;1;1;102.67131623;3
7615823;2;1;2;102.67131623;4
7615823;3;1;3;102.67131623;5
7615826;2;1;2;108.56752021;6
7615826;1;1;1;108.56752021;5
7615836;1;1;1;242.40269031;3
7615838;1;1;1;326.30849686;3
7615838;2;1;2;326.30849686;4
7615838;3;1;3;326.30849686;5
7615839;1;1;1;224.08252331;4
7615848;1;1;1;137.14636113;2
7615872;1;1;1;138.16272699;5
7615880;1;1;1;190.21237396;3
7615880;2;1;2;190.21237396;4
7615890;1;1;1;167.94189153;4
7615894;1;1;1;263.18273833;3
7615914;1;1;1;292.09847308;2
7615914;2;1;2;292.09847308;3
7615916;1;1;1;443.06080045;3
7615916;2;1;2;443.06080045;4
7615916;3;1;3;443.06080045;5
7615916;4;1;4;443.06080045;6
7615918;1;1;1;267.30710832;3
7615918;2;1;2;267.30710832;4
7615921;1;1;1;263.11385071;3
7615927;1;1;1;343.5552655;2
7615927;2;1;2;343.5552655;3
7615930;1;1;1;370.12807284;3
7615930;2;1;2;370.12807284;4
7615939;1;1;1;77.510422114;5
7615940;1;3;1;115.66860536;2
7615940;2;3;2;115.66860536;3
7615977;1;1;1;120.56732769;3
7615977;2;1;2;120.56732769;4
7616012;1;1;1;47.069585605;2
7616017;1;1;1;64.678621018;3
7616019;1;1;1;19.27074613;3
7616019;2;1;2;19.27074613;4
7616048;1;1;1;130.2687302;3
7616056;1;1;1;74.185513184;2
7616072;1;1;1;18.360127564;3
7616076;1;1;1;17.803180569;1
7616077;1;1;1;145.33139449;2
7616077;2;1;2;145.33139449;3
7616081;1;1;1;29.477679874;3
7616081;2;1;2;29.477679874;4
7616081;3;1;3;29.477679874;5
7616081;4;1;4;29.477679874;6
7616084;1;1;1;145.59034311;4
7616084;2;1;2;145.59034311;5
7616084;3;1;3;145.59034311;6
7616099;1;1;1;86.795028858;2
7616225;1;1;1;125.71258224;3
7616225;2;1;2;125.71258224;4
7616225;3;1;3;125.71258224;5
7616226;1;1;1;110.23002717;3
7616234;1;1;1;62.998996754;3
7616236;1;1;1;59.810470642;3
7616237;1;1;1;48.672209937;3
7616237;2;1;2;48.672209937;4
7616239;1;1;1;62.967224197;2
7616246;1;1;1;56.833705381;3
7616247;1;1;1;104.44152538;3
7616247;2;1;2;104.44152538;4
7616247;3;1;3;104.44152538;5
7616254;1;1;1;54.493656897;2
7616254;2;1;2;54.493656897;3
7616254;3;1;3;54.493656897;4
7616259;1;1;1;76.382795653;3
7616259;2;1;2;76.382795653;4
7616275;1;1;1;111.6692341;1
7616289;1;1;1;118.56494337;3
7616289;2;1;2;118.56494337;4
7616338;1;1;1;441.14937403;4
7616364;3;1;3;103.15074151;8
7616364;1;1;1;103.15074151;5
7616364;2;1;2;103.15074151;6
7616368;1;1;1;62.886551217;2
7616368;2;1;2;62.886551217;3
7616370;1;1;1;55.407609026;1
7616373;1;1;1;79.215881374;3
7616373;2;1;2;79.215881374;4
7616374;1;1;1;62.399410472;4
7616376;1;1;1;127.19899852;6
7616379;1;1;1;106.59294889;3
7616392;1;1;1;49.41028993;3
7616430;1;1;1;402.73412543;3
7616430;2;1;2;402.73412543;4
7616430;3;1;3;402.73412543;5
7616432;1;1;1;326.89487091;4
7616432;2;1;2;326.89487091;5
7616436;1;1;1;301.62166774;4
7616445;1;1;1;462.91444029;3
7616445;2;1;2;462.91444029;4
7616445;3;1;3;462.91444029;5
7616445;4;1;4;462.91444029;6
7616447;1;1;1;218.01075858;3
7616450;1;1;1;408.01409288;3
7616450;2;1;2;408.01409288;4
7616451;1;1;1;332.41368588;3
7616451;2;1;2;332.41368588;4
7616462;1;1;1;314.28203029;4
7616464;1;1;1;383.84757985;2
7616464;2;1;2;383.84757985;3
7616464;3;1;3;383.84757985;4
7616480;1;1;1;110.42600005;4
7616486;1;1;1;137.95325724;3
7616486;1;2;1;137.95325724;4
7616498;1;1;1;20.562622224;3
7616508;1;1;1;37.559591286;3
7616508;2;1;2;37.559591286;4
7616509;1;1;1;37.422059668;3
7616513;1;1;1;32.867053454;3
7616513;2;1;2;32.867053454;4
7616516;1;1;1;21.598971422;5
7616517;1;1;1;43.850901641;5
7616520;1;1;1;183.40618238;3
7616520;2;1;2;183.40618238;4
7616526;1;1;1;159.67958566;3
7616528;1;1;1;150.17036019;3
7616528;2;1;2;150.17036019;4
7616532;1;1;1;161.23450715;3
7616542;1;1;1;65.302666703;6
7616542;2;1;2;65.302666703;7
7616542;3;1;3;65.302666703;8
7616546;1;1;1;69.556957704;6
7616550;1;1;1;50.077917254;4
7616554;1;1;1;44.299952862;5
7616555;1;1;1;46.388903091;3
7616555;2;1;2;46.388903091;4
7616584;1;1;1;99.931799197;2
7616592;1;1;1;68.626922989;5
7616593;1;1;1;95.057560326;4
7616598;1;1;1;97.457109715;4
7616600;1;1;1;85.720386595;2
7616603;1;1;1;27.891746044;4
7616603;2;1;2;27.891746044;5
7616604;1;1;1;105.68625873;5
7616605;1;1;1;95.588137061;4
7616605;2;1;2;95.588137061;5
7616608;1;1;1;108.76001559;4
7616608;2;1;2;108.76001559;6
7616610;1;1;1;77.909356516;3
7616611;1;1;1;103.11643052;3
7616611;2;1;2;103.11643052;4
7616611;3;1;3;103.11643052;5
7616615;1;1;1;42.34755847;3
7616615;2;1;2;42.34755847;4
7616615;3;1;3;42.34755847;5
7616616;1;1;1;33.301122581;2
7616616;2;1;2;33.301122581;3
7616616;3;1;3;33.301122581;4
7616618;1;1;1;149.24974804;2
7616622;1;1;1;87.761185101;3
7616622;2;1;2;87.761185101;4
7616634;1;1;1;39.835791223;3
7616634;2;1;2;39.835791223;4
7616634;3;1;3;39.835791223;5
7616637;1;1;1;28.83095233;3
7616638;1;1;1;46.122825506;3
7616638;2;1;2;46.122825506;4
7616639;1;1;1;59.710404846;4
7616639;2;1;2;59.710404846;5
7616640;1;1;1;94.537352782;3
7616640;2;1;2;94.537352782;4
7616641;1;1;1;78.317646899;5
7616643;3;1;3;99.805880379;6
7616643;2;1;2;99.805880379;5
7616643;1;1;1;99.805880379;4
7616647;1;1;1;151.29725341;1
7616653;1;1;1;142.13040516;2
7616653;2;1;2;142.13040516;3
7616653;3;1;3;142.13040516;4
7616655;1;1;1;99.921093153;4
7616655;2;1;2;99.921093153;5
7616655;3;1;3;99.921093153;6
7616656;1;1;1;96.515589831;3
7616656;2;1;2;96.515589831;4
7616658;1;1;1;83.270850653;3
7616758;1;1;1;90.090712395;5
7616759;1;1;1;43.882742426;3
7616782;1;1;1;66.242219841;1
7616786;1;1;1;203.46971561;3
7616792;1;1;1;266.75178378;1
7616804;1;1;1;131.46355215;1
7616806;1;1;1;297.62104493;3
7616806;2;1;2;297.62104493;6
7616820;1;1;1;230.87476449;2
7616825;1;1;1;227.20240183;5
7616831;1;1;1;224.33775564;2
7616838;1;1;1;375.40423412;3
7616847;1;1;1;75.15545987;3
7616853;1;1;1;73.105952869;4
7616869;1;1;1;113.1299517;3
7616869;2;1;2;113.1299517;4
7616877;1;1;1;72.34121544;4
7616877;2;1;2;72.34121544;6
7616877;3;1;3;72.34121544;7
7616895;1;1;1;43.792399929;3
7616895;2;1;2;43.792399929;4
7616909;1;1;1;38.186395108;3
7616910;1;1;1;36.940757519;4
7616911;1;1;1;38.186395108;2
7617019;1;1;1;11.794490962;4
7617049;1;1;1;13.842633172;1
7617061;1;1;1;8.1969268414;3
7617061;2;1;2;8.1969268414;4
7617085;1;1;1;530.0615305;3
7617116;1;1;1;509.62041121;4
7617122;1;1;1;146.91900968;3
7617172;1;1;1;295.93201757;4
7617172;2;1;2;295.93201757;5
7617172;3;1;3;295.93201757;6
7617195;1;1;1;11.68207468;3
7617211;1;1;1;77.790199477;1
7617216;1;1;1;89.955709616;3
7617216;2;1;2;89.955709616;4
7617216;3;1;3;89.955709616;5
7617220;1;1;1;68.954488423;3
7617220;2;1;2;68.954488423;4
7617231;1;1;1;235.49581175;4
7617231;2;1;2;235.49581175;4
7617255;1;1;1;47.140601274;2
7617265;1;1;1;110.1808461;3
7617277;1;1;1;20.263204834;3
7617287;1;1;1;160.89236825;3
7617287;2;1;2;160.89236825;4
7617287;3;1;3;160.89236825;5
7617287;4;1;4;160.89236825;6
7617287;5;1;5;160.89236825;7
7617288;1;1;1;96.833597804;3
7617293;1;1;1;150.72509346;6
7617293;2;1;2;150.72509346;7
7617300;1;1;1;118.35217509;1
7617300;2;1;2;118.35217509;3
7617317;1;1;1;72.466959265;3
7617318;1;1;1;40.967964139;3
7617318;2;1;2;40.967964139;4
7617318;3;1;3;40.967964139;5
7617319;1;1;1;62.216194743;2
7617319;2;1;2;62.216194743;3
7617321;1;1;1;65.499076533;3
7617321;2;1;2;65.499076533;4
7617322;1;1;1;29.49693418;4
7617324;1;1;1;74.862937833;2
7617324;2;1;2;74.862937833;3
7617324;3;1;3;74.862937833;4
7617328;1;1;1;54.805466794;2
7617328;2;1;2;54.805466794;3
7617328;3;1;3;54.805466794;4
7617338;1;1;1;126.03683005;3
7617350;1;1;1;225.01753337;1
7617350;2;1;2;225.01753337;2
7617351;1;1;1;247.02892598;2
7617356;1;1;1;199.94079511;3
7617376;1;1;1;246.16349349;2
7617389;1;1;1;219.38411265;2
7617390;1;1;1;178.92071781;3
7617400;1;1;1;265.86904796;2
7617400;2;1;2;265.86904796;3
7617403;1;1;1;200.11581203;3
7617403;2;1;2;200.11581203;4
7617409;1;1;1;167.1020008;3
7617409;2;1;2;167.1020008;4
7617421;2;1;2;163.24473105;4
7617421;1;1;1;163.24473105;3
7617423;1;1;1;102.57177677;2
7617442;1;1;1;164.5591982;3
7617459;1;1;1;179.26796967;3
7617459;2;1;2;179.26796967;4
7617461;1;1;1;224.69650392;3
7617461;2;1;2;224.69650392;4
7617461;3;1;3;224.69650392;5
7617474;1;1;1;88.564204652;1
7617474;2;1;2;88.564204652;2
7617478;1;1;1;110.16780515;5
7617478;2;1;2;110.16780515;6
7617492;1;1;1;93.545076812;4
7617496;1;1;1;112.30260281;3
7617511;1;1;1;322.08017473;2
7617547;1;1;1;46.13220635;4
7617547;2;1;2;46.13220635;5
7617554;1;1;1;33.871167846;1
7617562;1;1;1;32.55041194;3
7617562;2;1;2;32.55041194;4
7617565;1;1;1;39.946233791;1
7617571;1;1;1;37.720850528;1
7617580;1;1;1;89.598117874;3
7617581;1;1;1;115.07940357;3
7617581;2;1;2;115.07940357;4
7617581;3;1;3;115.07940357;5
7617582;1;1;1;83.838178938;3
7617587;1;1;1;102.8170133;3
7617587;2;1;2;102.8170133;4
7617595;1;1;1;89.708613113;3
7617595;2;1;2;89.708613113;4
7617599;1;1;1;84.37989135;4
7617606;1;1;1;79.835763485;3
7617606;2;1;2;79.835763485;4
7617616;1;1;1;132.46245859;4
7617616;2;1;2;132.46245859;5
7617616;3;1;3;132.46245859;6
7617621;1;1;1;181.15105181;3
7617621;2;1;2;181.15105181;4
7617621;3;1;3;181.15105181;5
7617623;1;1;1;123.02041661;4
7617623;2;1;2;123.02041661;5
7617628;1;1;1;144.87187444;4
7617628;2;1;2;144.87187444;5
7617630;1;1;1;160.81719422;2
7617643;1;1;1;55.793064796;3
7617643;2;1;2;55.793064796;4
7617647;1;1;1;84.724485486;4
7617652;1;1;1;62.256477229;2
7617693;1;1;1;65.546762217;3
7617710;1;1;1;177.10821406;3
7617712;1;1;1;198.33725625;3
7617748;1;1;1;58.28521131;1
7617804;1;1;1;117.82106118;5
7617807;1;1;1;173.89671448;3
7617810;1;1;1;169.01292683;3
7617810;2;1;2;169.01292683;4
7617816;1;1;1;177.17689769;4
7617817;1;1;1;210.54679245;5
7617827;1;1;1;195.41748327;3
7617827;2;1;2;195.41748327;4
7617832;1;1;1;194.52604804;3
7617832;2;1;2;194.52604804;4
7617847;1;1;1;221.26690076;4
7617850;2;1;2;481.78910099;4
7617850;1;1;1;481.78910099;3
7617854;1;1;1;536.7748065;3
7617854;2;1;2;536.7748065;4
7617856;1;1;1;398.41443112;2
7617856;2;1;2;398.41443112;4
7617859;1;1;1;499.87044421;3
7617859;2;1;2;499.87044421;4
7617897;1;1;1;65.657467517;3
7617901;1;1;1;84.110337688;3
7617901;2;1;2;84.110337688;4
7617903;1;1;1;188.87363319;3
7617909;3;1;3;64.238953333;5
7617909;1;1;1;64.238953333;3
7617909;2;1;2;64.238953333;4
7617910;1;1;1;126.10336851;3
7617910;2;1;2;126.10336851;4
7617912;1;1;1;186.28107219;2
7617912;2;1;2;186.28107219;3
7617912;3;1;3;186.28107219;4
7617913;1;1;1;144.61466992;5
7617914;1;1;1;63.333103837;3
7617914;2;1;2;63.333103837;4
7617928;1;1;1;68.804592977;2
7617935;1;1;1;152.47328453;3
7617941;1;1;1;221.158518;2
7617941;2;1;2;221.158518;3
7617945;1;1;1;77.950529494;3
7617955;1;1;1;122.06116301;4
7617955;2;1;2;122.06116301;5
7617957;1;1;1;127.58027261;3
7617965;1;1;1;142.80075627;3
7617970;1;1;1;141.11665337;2
7617970;2;1;2;141.11665337;3
7617970;3;1;3;141.11665337;6
7617981;1;1;1;143.87620816;2
7617981;2;1;2;143.87620816;3
7617981;3;1;3;143.87620816;4
7617981;4;1;4;143.87620816;5
7617987;1;1;1;95.07534269;2
7617987;2;1;2;95.07534269;3
7618050;1;1;1;131.92043616;1
7618052;1;1;1;71.712536896;3
7618052;2;1;2;71.712536896;4
7618057;1;1;1;60.29256033;1
7618060;1;1;1;43.975180915;1
7618060;2;1;2;43.975180915;2
7618083;1;1;1;22.674215844;1
7618091;1;1;1;46.378956209;1
7618113;1;1;1;66.625300268;3
7618113;2;1;2;66.625300268;4
7618133;1;1;1;35.903902844;3
7618148;1;1;1;69.115799202;3
7618148;2;1;2;69.115799202;4
7618150;1;1;1;130.81593623;3
7618150;2;1;2;130.81593623;4
7618150;3;1;3;130.81593623;5
7618161;1;1;1;75.190012639;4
7618161;2;1;2;75.190012639;5
7618163;1;1;1;59.355909585;3
7618163;2;1;2;59.355909585;4
7618163;3;1;3;59.355909585;5
7618169;1;1;1;124.23150801;2
7618173;1;1;1;100.73687108;2
7618189;1;1;1;43.190279787;3
7618189;2;1;2;43.190279787;4
7618190;1;1;1;30.645408733;3
7618195;1;1;1;90.938845951;4
7618195;2;1;2;90.938845951;5
7618196;1;1;1;42.086504256;4
7618203;1;1;1;80.473006014;3
7618203;2;1;2;80.473006014;4
7618215;1;1;1;51.641393856;4
7618217;1;1;1;65.418161582;5
7618222;1;1;1;38.29163147;4
7618241;1;1;1;81.481635179;3
7618241;2;1;2;81.481635179;4
7618253;1;1;1;27.51495456;3
7618264;1;1;1;61.112153516;3
7618268;1;1;1;22.118641561;2
7618272;1;1;1;55.271615581;3
7618272;2;1;2;55.271615581;4
7618302;1;1;1;475.82722268;4
7618317;1;1;1;201.80999474;3
7618317;2;1;2;201.80999474;4
7618318;1;1;1;225.96836451;3
7618329;1;1;1;203.16499533;3
7618333;1;1;1;73.213761634;2
7618337;1;1;1;166.96323501;1
7618345;1;1;1;178.27498497;3
7618347;1;1;1;159.542746;2
7618349;1;1;1;198.33421526;4
7618363;1;1;1;102.31184667;3
7618363;2;1;2;102.31184667;4
7618364;1;1;1;125.62619886;3
7618364;2;1;2;125.62619886;4
7618364;3;1;3;125.62619886;5
7618386;1;1;1;55.268404195;3
7618386;2;1;2;55.268404195;4
7618386;3;1;3;55.268404195;5
7618386;4;1;4;55.268404195;6
7618390;1;1;1;31.393521641;3
7618394;1;1;1;38.84856344;3
7618394;2;1;2;38.84856344;4
7618395;1;1;1;39.182219052;3
7618395;2;1;2;39.182219052;4
7618405;1;1;1;36.579779085;2
7618405;2;1;2;36.579779085;3
7618405;3;1;3;36.579779085;4
7618418;1;1;1;31.905204712;1
7618427;3;1;3;43.89681443;4
7618427;1;1;1;43.89681443;2
7618427;2;1;2;43.89681443;3
7618469;1;1;1;229.41702139;2
7618476;1;1;1;151.97614361;2
7618487;1;1;1;170.11847758;2
7618495;1;1;1;148.1337746;3
7618500;1;1;1;125.41922442;2
7618500;2;1;2;125.41922442;3
7618510;1;1;1;162.67618878;3
7618511;1;1;1;184.61632837;2
7618511;2;1;2;184.61632837;3
7618511;3;1;3;184.61632837;4
7618528;1;1;1;211.01039765;3
7618528;2;1;2;211.01039765;4
7618531;1;1;1;114.55444518;3
7618531;2;1;2;114.55444518;5
7618534;1;1;1;69.711465439;3
7618553;1;1;1;303.40322876;2
7618553;2;1;2;303.40322876;3
7618572;1;1;1;278.22743431;2
7618572;2;1;2;278.22743431;3
7618608;1;1;1;227.39514138;3
7618611;1;1;1;363.50023611;3
7618611;2;1;2;363.50023611;4
7618626;1;1;1;531.7638226;1
7618628;1;1;1;326.75315774;4
7618637;1;1;1;121.72450251;4
7618637;2;1;2;121.72450251;5
7618639;1;1;1;198.23251517;2
7618646;1;1;1;275.56868634;4
7618678;1;1;1;174.3449505;2
7618696;1;1;1;167.44677718;3
7618698;1;1;1;80.015753262;4
7618698;2;1;2;80.015753262;5
7618698;3;1;3;80.015753262;6
7618704;1;1;1;56.556172209;3
7618709;1;1;1;74.402698493;3
7618711;1;1;1;74.402698493;3
7618722;1;1;1;170.83211392;6
7618722;2;1;2;170.83211392;8
7618724;1;1;1;28.620280663;2
7618724;2;1;2;28.620280663;3
7618730;1;1;1;67.840676362;3
7618741;1;1;1;82.060432323;2
7618741;2;1;2;82.060432323;3
7618741;3;1;3;82.060432323;4
7618742;1;1;1;45.854107678;3
7618745;1;1;1;140.62951496;3
7618748;1;1;1;95.515673757;3
7618750;1;1;1;95.515673757;3
7618758;1;1;1;169.07706214;3
7618766;1;1;1;296.37936747;3
7618766;2;1;2;296.37936747;4
7618766;3;1;3;296.37936747;5
7618766;4;1;4;296.37936747;6
7618767;1;1;1;186.07399016;3
7618767;2;1;2;186.07399016;4
7618767;3;1;3;186.07399016;5
7618769;1;1;1;296.88957153;2
7618769;2;1;2;296.88957153;6
7618771;1;1;1;151.05972601;3
7618775;1;1;1;119.00944768;3
7618778;1;1;1;60.074194256;5
7618778;2;1;2;60.074194256;6
7618778;3;1;3;60.074194256;7
7618800;1;1;1;26.192746635;3
7618803;1;1;1;190.62871785;2
7618828;1;1;1;1156.944937;1
7618840;1;1;1;1277.6581545;3
7618840;2;1;2;1277.6581545;5
7618840;3;1;3;1277.6581545;6
7618875;1;1;1;819.85216179;3
7618875;2;1;2;819.85216179;4
7618877;1;1;1;1221.0060564;1
7618890;1;1;1;89.679714024;2
7618895;1;1;1;66.308078832;1
7618921;1;1;1;260.28857704;3
7618921;2;1;2;260.28857704;4
7618921;3;1;3;260.28857704;5
7618947;1;1;1;140.24827362;3
7618949;1;1;1;108.07062246;3
7618970;1;1;1;97.185928603;3
7618970;2;1;2;97.185928603;4
7618997;1;1;1;290.52808402;1
7618997;2;1;2;290.52808402;2
7618997;3;1;3;290.52808402;3
7619005;1;1;1;139.04508774;1
7619023;1;1;1;548.7079235;2
7619037;1;1;1;120.19820838;3
7619049;1;2;1;196.85113115;2
7619057;1;1;1;217.60988595;3
7619057;2;1;2;217.60988595;4
7619065;1;1;1;154.08255529;2
7619070;1;1;1;97.715994221;3
7619070;2;1;2;97.715994221;4
7619082;2;1;2;181.99407437;4
7619082;1;1;1;181.99407437;3
7619111;1;1;1;257.9520581;1
7619115;1;1;1;331.89281306;2
7619116;1;1;1;317.02982335;3
7619122;1;1;1;289.42123683;1
7619128;1;1;1;276.70864738;3
7619130;1;1;1;158.71943629;3
7619144;1;1;1;227.02193174;4
7619147;1;1;1;173.13713734;3
7619147;2;1;2;173.13713734;4
7619148;1;1;1;202.1600599;3
7619152;1;1;1;228.43242779;3
7619161;1;1;1;200.82330173;3
7619165;1;1;1;169.15818173;2
7619169;1;1;1;196.20081357;3
7619169;2;1;2;196.20081357;4
7619170;1;1;1;200.82330173;3
7619177;1;1;1;183.07533928;3
7619177;2;1;2;183.07533928;4
7619179;1;1;1;170.91788989;3
7619180;1;1;1;187.69782744;3
7619181;1;1;1;195.31832429;3
7619181;2;1;2;195.31832429;4
7619184;1;1;1;218.38200051;4
7619192;1;1;1;175.35638479;4
7619194;1;1;1;149.47142154;4
7619195;1;1;1;144.45197638;2
7619203;1;1;1;196.20081357;3
7619203;2;1;2;196.20081357;4
7619215;1;1;1;116.31431232;2
7619215;2;1;2;116.31431232;3
7619218;1;1;1;137.13032094;4
7619223;1;1;1;123.3472053;2
7619223;2;1;2;123.3472053;3
7619227;1;1;1;147.39353607;2
7619227;2;1;2;147.39353607;3
7619227;3;1;3;147.39353607;4
7619231;1;1;1;171.32156183;3
7619237;1;1;1;228.80164488;3
7619237;2;1;2;228.80164488;4
7619249;1;1;1;110.43024387;2
7619258;1;1;1;153.27590115;2
7619259;1;1;1;242.74051443;2
7619268;1;1;1;263.56148107;3
7619268;2;1;2;263.56148107;4
7619277;1;1;1;300.03864965;2
7619277;2;1;2;300.03864965;3
7619282;1;1;1;287.90042495;3
7619282;2;1;2;287.90042495;4
7619284;2;1;2;281.52414127;4
7619284;1;1;1;281.52414127;3
7619297;1;1;1;119.73575971;4
7619297;2;1;2;119.73575971;5
7619298;1;1;1;143.79044998;2
7619301;1;1;1;100.73434826;2
7619306;1;1;1;212.93803999;3
7619306;2;1;2;212.93803999;4
7619310;1;1;1;151.87152047;3
7619310;2;1;2;151.87152047;4
7619310;3;1;3;151.87152047;5
7619312;1;1;1;208.02400881;3
7619314;1;1;1;359.50413525;3
7619316;1;1;1;291.48869471;3
7619318;2;1;2;272.48108967;4
7619318;1;1;1;272.48108967;3
7619319;1;1;1;183.84340287;3
7619322;1;1;1;306.44566376;3
7619322;2;1;2;306.44566376;4
7619325;1;1;1;201.16325945;5
7619325;2;1;2;201.16325945;6
7619328;1;1;1;228.30313573;3
7619328;2;1;2;228.30313573;4
7619336;1;1;1;149.95480214;3
7619337;1;1;1;130.21408014;3
7619337;2;1;2;130.21408014;4
7619345;1;1;1;71.708280254;2
7619345;2;1;2;71.708280254;3
7619357;3;1;3;252.14705621;5
7619357;1;1;1;252.14705621;3
7619357;2;1;2;252.14705621;4
7619361;1;1;1;189.94683642;2
7619365;1;1;1;160.96706017;2
7619372;1;1;1;293.53462367;3
7619376;1;1;1;307.86372935;4
7619384;1;1;1;142.84683381;4
7619386;1;1;1;180.70280664;3
7619392;1;1;1;126.75258558;2
7619392;2;1;2;126.75258558;3
7619406;1;1;1;212.27915892;4
7619418;1;1;1;211.08604161;2
7619420;1;1;1;172.36305813;4
7619424;1;1;1;243.58287619;2
7619430;1;1;1;330.20307268;3
7619441;1;1;1;154.59225969;2
7619470;1;1;1;53.363932982;2
7619470;2;1;2;53.363932982;3
7619477;1;1;1;53.474426256;2
7619479;1;1;1;51.596285858;3
7619483;1;1;1;69.936189526;3
7619489;1;1;1;64.674381705;3
7619491;1;1;1;82.095704741;3
7619525;1;1;1;198.50583102;3
7619525;2;1;2;198.50583102;4
7619527;1;1;1;106.41515657;4
7619528;1;1;1;195.70304622;3
7619530;1;1;1;85.652506202;5
7619530;2;1;2;85.652506202;6
7619531;1;1;1;136.2535114;4
7619531;2;1;2;136.2535114;5
7619532;1;1;1;227.26393077;1
7619537;1;1;1;224.28333007;1
7619538;1;1;1;207.93904535;3
7619538;2;1;2;207.93904535;4
7619541;1;1;1;275.11326786;2
7619549;1;1;1;134.58254851;3
7619555;1;1;1;151.20181975;3
7619559;1;1;1;145.68179717;3
7619559;2;1;2;145.68179717;4
7619561;1;1;1;77.159824172;2
7619562;1;1;1;137.88936261;3
7619562;2;1;2;137.88936261;4
7619566;1;1;1;151.40536707;3
7619566;2;1;2;151.40536707;4
7619573;1;1;1;236.72952488;2
7619573;2;1;2;236.72952488;3
7619576;1;1;1;201.58086765;3
7619584;1;1;1;197.93199521;2
7619591;1;1;1;168.72503857;1
7619593;1;1;1;136.982809;1
7619594;1;1;1;121.31813398;3
7619601;1;1;1;196.32471644;3
7619603;1;1;1;240.56287876;4
7619604;2;2;2;309.13955059;4
7619604;1;2;1;309.13955059;3
7619605;1;1;1;228.12519771;3
7619605;2;1;2;228.12519771;4
7619610;2;1;2;117.95173789;4
7619610;3;1;3;117.95173789;5
7619610;1;1;1;117.95173789;3
7619617;1;1;1;105.06469829;3
7619621;1;1;1;87.553915243;4
7619621;2;1;2;87.553915243;5
7619626;1;1;1;205.21818787;3
7619729;1;1;1;16.462842881;3
7619734;1;1;1;9.3788456045;3
7619738;1;1;1;20.082333667;3
7619742;1;1;1;32.010406379;2
7619748;1;1;1;16.353865772;5
7619756;1;1;1;18.823332021;4
7619760;1;1;1;17.303919714;3
7619768;1;1;1;36.363979872;3
7619768;2;1;2;36.363979872;4
7619795;1;1;1;35.437594852;3
7619795;2;1;2;35.437594852;4
7619819;1;1;1;27.944105663;4
7619819;2;1;2;27.944105663;5
7619819;3;1;3;27.944105663;6
7619822;1;1;1;9.2536512865;3
7619839;1;1;1;143.236285;1
7619845;1;1;1;114.84994256;3
7619961;1;1;1;405.88927555;4
7619970;1;1;1;215.70240709;3
7619973;1;1;1;260.04708681;1
7619974;1;1;1;190.46833862;2
7619974;2;1;2;190.46833862;3
7619995;1;1;1;99.868560823;3
7620001;1;1;1;313.29606794;4
7620001;2;1;2;313.29606794;5
7620001;3;1;3;313.29606794;8
7620019;1;1;1;233.80163941;2
7620019;2;1;2;233.80163941;3
7620019;3;1;3;233.80163941;4
7620052;1;1;1;185.68756223;2
